P(fav);Y
0.613975961;0
0.749777015;0
0.56489589;0
0.530763218;1
0.543631912;0
0.575714617;0
0.54363791;0
0.686234766;0
0.528983761;0
0.71257545;0
0.662640663;1
0.503875213;0
0.564652521;0
0.592411387;0
0.710290238;0
0.500223486;0
0.629872056;0
0.699309233;1
0.804983396;0
0.525070617;0
0.572400804;0
0.518198281;1
0.67038319;0
0.583298534;0
0.51042471;0
0.500525408;0
0.543560147;0
0.693433661;0
0.644647742;0
0.52288517;0
0.675475695;0
0.656232596;0
0.832522034;1
0.53313248;0
0.619900545;1
0.624857051;1
0.565917558;0
0.605807153;0
0.603023146;0
0.541052138;0
0.626930245;0
0.532292138;0
0.562386136;1
0.600448435;1
0.805581814;0
0.584460428;0
0.556265153;0
0.524813135;1
0.509318734;0
0.522413979;0
0.603034432;0
0.546890753;0
0.529564869;0
0.629827474;0
0.541259908;0
0.640759625;0
0.760263476;0
0.53768692;0
0.60289376;1
0.654818067;0
0.545648305;0
0.508880261;1
0.704751538;0
0.508001016;0
0.614724856;0
0.712747794;0
0.610890781;0
0.640446348;1
0.527361942;0
0.584103795;1
0.514547102;0
0.597727442;0
0.688041188;1
0.682452679;1
0.566007092;0
0.657633025;0
0.508664853;0
0.764436813;0
0.548769259;0
0.57863657;0
0.642260432;1
0.562027474;0
0.75249889;0
0.583337027;0
0.531207175;0
0.60158722;0
0.639564283;1
0.61213613;1
0.560542045;0
0.673681473;0
0.736531972;0
0.602783151;0
0.540056846;0
0.54540433;1
0.524887091;0
0.512521462;0
0.583242314;0
0.532961937;0
0.741040024;0
0.512072839;0
0.506234265;1
0.589600653;0
0.590649833;0
0.628023528;0
0.71533317;0
0.562477119;0
0.55234441;1
0.615219694;0
0.599161987;0
0.563583616;0
0.659812187;1
0.511555592;1
0.729107498;1
0.669038833;0
0.537229725;0
0.596008965;0
0.62946694;0
0.506444044;0
0.538816699;0
0.586836542;0
0.701705885;0
0.567837638;1
0.575588181;0
0.810091794;1
0.532453964;1
0.769965658;0
0.62912101;0
0.567887457;0
0.735335622;0
0.527433731;1
0.515362583;0
0.5339033;0
0.782637003;0
0.623097838;0
0.514996241;0
0.750539447;0
0.699801668;0
0.574826573;0
0.615100637;1
0.592212247;0
0.572817759;0
0.55946654;0
0.579824435;0
0.687488818;0
0.511110694;0
0.583168041;0
0.523913386;0
0.648377672;0
0.781018888;1
0.5807613;0
0.676396287;0
0.663145126;0
0.579357406;0
0.503592793;0
0.582936761;1
0.51515605;0
0.505438669;0
0.644395215;0
0.640679678;0
0.564388455;0
0.535707686;0
0.653259766;0
0.562217836;0
0.66931879;0
0.739591114;0
0.510025811;0
0.509865837;0
0.563586032;0
0.588554354;1
0.550747388;0
0.69334829;0
0.716207112;0
0.668410919;0
0.527619276;0
0.544018749;0
0.755322911;0
0.57460995;0
0.605208619;0
0.628208414;0
0.604807153;0
0.564541557;0
0.636444303;0
0.505095414;0
0.524767089;1
0.526061332;0
0.586826881;0
0.804213582;0
0.54322066;1
0.533484122;0
0.55699898;0
0.555950429;0
0.676029337;0
0.77436273;1
0.552547828;1
0.540537896;0
0.506224842;0
0.63110568;0
0.571461283;0
0.622459331;0
0.623346155;1
0.623056512;0
0.623941379;1
0.62365052;0
0.602321324;0
0.550223058;1
0.682643788;0
0.60328069;0
0.73050284;0
0.587243014;0
0.560670017;0
0.641092351;0
0.625128069;0
0.578749393;1
0.617822157;0
0.649919855;0
0.645014811;1
0.657704756;0
0.607934218;1
0.674707287;0
0.642147615;0
0.630083568;0
0.708679606;0
0.501483681;0
0.702948308;0
0.582416631;0
0.573380667;0
0.630711849;0
0.528652351;1
0.584771494;0
0.665783071;1
0.748021829;0
0.653792662;0
0.661042356;1
0.660352699;1
0.585394437;0
0.820280487;0
0.67061442;0
0.587947013;1
0.667668157;0
0.729247726;0
0.67218949;0
0.664180804;0
0.627987933;0
0.659330442;0
0.68850873;0
0.60608946;1
0.603931906;0
0.50491591;1
0.575147384;0
0.561223857;0
0.543414895;0
0.523542594;0
0.54009127;0
0.583201309;0
0.697587881;0
0.647344839;0
0.74096561;1
0.847009349;0
0.625762095;0
0.574682008;0
0.669060552;1
0.594520182;0
0.627876881;0
0.575501211;0
0.703773448;0
0.646834022;1
0.624253588;1
0.655986167;0
0.650397554;0
0.568036819;0
0.692308467;1
0.64841449;0
0.553229098;1
0.718785754;0
0.628941749;0
0.560324597;0
0.686529041;0
0.806671315;0
0.716035094;0
0.626689469;1
0.625861114;0
0.644479605;1
0.64984587;0
0.623347929;0
0.623070886;1
0.603441051;1
0.610041021;1
0.647391826;0
0.501171027;0
0.663743785;0
0.717774173;0
0.667546403;1
0.638181159;1
0.538473726;0
0.573864762;0
0.622868457;0
0.658361615;1
0.697030377;0
0.613360054;0
0.692172995;0
0.53931985;1
0.655580352;0
0.729276359;0
0.599773581;1
0.680341481;0
0.612236731;0
0.704899787;0
0.636888725;1
0.637327946;1
0.536259624;0
0.740136248;1
0.571090069;0
0.671979815;0
0.86213955;0
0.558682866;1
0.615382868;1
0.524734337;0
0.721230639;0
0.612692325;0
0.644610507;0
0.661836139;0
0.635693992;0
0.512293273;0
0.671151392;0
0.613729768;1
0.703206059;1
0.718518756;0
0.679178137;0
0.613393552;0
0.670875419;1
0.65154784;1
0.597180655;1
0.600804674;1
0.536338576;0
0.621107752;0
0.664553021;0
0.668854804;1
0.60918886;0
0.556218417;0
0.786880566;0
0.687700683;0
0.672470311;1
0.565183877;0
0.525379545;0
0.64324191;0
0.573984917;0
0.612304322;0
0.651384944;1
0.641150089;0
0.593514217;1
0.65201996;1
0.621971444;0
0.611674694;0
0.633923596;0
0.621408081;0
0.643268015;0
0.593171853;0
0.755686542;0
0.78843789;0
0.637516332;0
0.566044825;0
0.699805089;1
0.552449952;0
0.655433182;0
0.527469574;0
0.68162734;1
0.694097242;0
0.586286929;0
0.578088825;0
0.682425169;0
0.596348899;0
0.591309539;0
0.808716702;0
0.776739546;0
0.598808206;0
0.659444609;1
0.534365603;0
0.587764995;1
0.652670782;1
0.612085533;0
0.551567273;0
0.586786934;0
0.649483719;1
0.685143841;0
0.651639232;0
0.576316243;0
0.577569491;0
0.672926324;0
0.606277073;0
0.607623827;0
0.676388569;0
0.617805229;0
0.696289085;0
0.571151269;0
0.671685634;0
0.864431759;1
0.524640008;0
0.622803541;0
0.598731391;0
0.617769429;0
0.712211901;1
0.550659715;0
0.657237431;0
0.609910931;0
0.760017028;0
0.601848323;0
0.579200036;0
0.678377621;0
0.761562884;0
0.58915508;0
0.639056477;0
0.601367539;1
0.625769672;0
0.676608123;0
0.623828962;0
0.638879347;0
0.611323543;0
0.64710368;0
0.623560679;0
0.590326765;0
0.598271433;0
0.666685532;0
0.592954185;0
0.703373663;0
0.64644817;0
0.673780079;0
0.622338288;1
0.674185717;0
0.677834324;0
0.604877305;0
0.652716631;0
0.614120971;1
0.582395414;1
0.519285763;0
0.564576304;0
0.627580477;0
0.688721013;0
0.614070376;0
0.599768985;0
0.596174231;0
0.663789195;1
0.736066062;0
0.551301327;0
0.560214505;0
0.655867883;0
0.655785209;0
0.603361963;1
0.622572219;0
0.686097025;0
0.729901182;0
0.555156198;0
0.572659968;0
0.55548034;1
0.657694625;0
0.568897955;0
0.590977687;1
0.826946857;0
0.680182799;0
0.611467486;0
0.589670944;1
0.693000152;0
0.679609286;1
0.652406489;0
0.566568135;0
0.535887301;0
0.612825969;0
0.670447206;0
0.553031225;0
0.651275125;0
0.688994157;0
0.695754044;0
0.828448116;0
0.669844626;0
0.502457316;0
0.75759416;1
0.701428968;1
0.704342924;0
0.65419026;0
0.626285851;0
0.513961633;0
0.707536229;0
0.611881354;0
0.711035789;1
0.745046738;1
0.50801513;0
0.626586047;0
0.578995415;0
0.689974292;0
0.578995404;0
0.82046648;0
0.548926241;0
0.64473775;1
0.64261323;0
0.654320211;0
0.664171165;0
0.882559373;0
0.502609763;1
0.563921881;0
0.56361672;0
0.728615278;0
0.559404925;1
0.713957346;0
0.648947254;0
0.623085286;1
0.702416994;0
0.591017015;0
0.693793615;1
0.64469316;0
0.543523147;0
0.652535507;0
0.846392891;1
0.655645728;0
0.75208059;0
0.642565264;1
0.657998937;0
0.65901168;0
0.619190847;0
0.742835701;0
0.736893817;0
0.735924046;1
0.780952785;0
0.767707214;0
0.645671049;1
0.640207374;0
0.645736287;0
0.665091428;1
0.844572113;0
0.665965172;1
0.714186266;0
0.595823148;0
0.571896201;0
0.563486554;0
0.708859255;0
0.697460425;0
0.740615338;0
0.563438173;1
0.652873023;0
0.699082256;0
0.613335977;0
0.558780886;0
0.691158775;0
0.674206568;1
0.674287557;0
0.660929888;0
0.600275887;0
0.684695276;0
0.682852891;1
0.538723982;0
0.598894444;0
0.760556503;0
0.576811148;0
0.590537392;0
0.68077535;1
0.670079075;0
0.65891623;1
0.818751642;0
0.647435722;0
0.598057998;0
0.763673033;0
0.861845719;0
0.590853562;1
0.566190907;0
0.669153524;0
0.759384829;0
0.580741577;1
0.530168368;1
0.710472571;1
0.615391386;0
0.765975474;0
0.799576437;0
0.624366704;0
0.62656688;1
0.670081605;0
0.750890683;0
0.86542851;0
0.559817486;1
0.597903591;0
0.655775362;0
0.734187648;1
0.568601808;0
0.726814847;0
0.629670443;0
0.608267584;0
0.679946121;0
0.617216573;1
0.768858505;0
0.685925414;0
0.646931133;0
0.581109122;1
0.74085942;1
0.704647017;1
0.693890606;1
0.645296548;0
0.670894929;1
0.775433263;0
0.602910057;1
0.809226389;0
0.538917327;0
0.751442851;0
0.808614628;0
0.674344776;1
0.607587129;0
0.597102034;0
0.609630967;0
0.759764368;0
0.603495608;1
0.630837411;0
0.577575826;0
0.707866967;0
0.606361993;1
0.915362216;0
0.585238784;0
0.604517682;0
0.618016701;1
0.770538837;0
0.646151185;0
0.575348395;0
0.577465101;0
0.578384921;0
0.67401358;0
0.615493414;0
0.643988226;0
0.664693933;0
0.687643845;1
0.592728392;0
0.692742991;0
0.795883901;0
0.563297903;0
0.705827242;0
0.598716084;0
0.544607041;1
0.77326479;0
0.686233638;0
0.555008036;0
0.583175919;0
0.696424291;0
0.635755113;0
0.532004265;0
0.522078782;0
0.575885413;0
0.813542515;0
0.645215143;0
0.871150689;0
0.640235513;0
0.721588996;0
0.610820485;1
0.633453318;0
0.697145263;1
0.791796924;0
0.665872587;1
0.780216127;0
0.719107711;0
0.591028668;0
0.588732853;0
0.603518449;0
0.712641341;0
0.584064069;0
0.709157868;1
0.626095642;1
0.627486393;0
0.636049138;0
0.600540176;0
0.594084549;0
0.646085062;1
0.571999232;0
0.513456154;0
0.63896365;0
0.576892863;0
0.52170157;0
0.617222725;1
0.675748437;0
0.625805421;0
0.621816038;0
0.588368208;0
0.862540945;0
0.89750039;0
0.730390541;0
0.580934643;1
0.64007643;0
0.626735478;0
0.510410569;0
0.695459321;0
0.667938521;1
0.542170992;0
0.712307295;1
0.63722033;0
0.700155658;1
0.680821236;0
0.796851704;0
0.58942278;0
0.648018855;0
0.648801054;1
0.612671173;1
0.611765261;1
0.595341461;1
0.541802203;0
0.555156659;0
0.640287804;1
0.643874871;0
0.681359249;0
0.654807359;0
0.589763481;0
0.872436222;0
0.628026897;0
0.762986636;0
0.592258932;0
0.640610472;0
0.517164296;0
0.669085717;1
0.609620122;1
0.676932363;0
0.637286267;0
0.674218495;1
0.545145201;0
0.565425703;1
0.640138747;0
0.686398621;1
0.667677652;1
0.588801363;0
0.707357195;0
0.532491646;0
0.674608295;1
0.636246928;1
0.800187103;0
0.56632163;0
0.68366239;0
0.554655611;0
0.691578098;0
0.744629824;0
0.57545865;0
0.644859718;1
0.646083919;0
0.694567838;0
0.659015034;1
0.52669402;1
0.54658789;0
0.600626013;0
0.704080713;0
0.748769355;0
0.581960133;1
0.834599114;0
0.591763403;0
0.739879432;0
0.659765326;0
0.701789145;0
0.532305118;0
0.749464654;0
0.855573892;0
0.699567119;0
0.640587363;0
0.756400588;0
0.594958066;0
0.619368886;1
0.601851827;0
0.664293992;0
0.689219776;1
0.671122238;1
0.762834099;0
0.882895142;0
0.583219497;0
0.636927244;0
0.709551781;0
0.644629663;0
0.716785958;0
0.517917803;0
0.795857486;0
0.741534414;0
0.69175972;0
0.622025461;0
0.732641932;0
0.611600083;0
0.717715655;0
0.620762971;0
0.72104253;0
0.647616486;1
0.820572127;0
0.794843149;0
0.716210562;0
0.722208783;0
0.597098404;0
0.667853833;0
0.577029802;0
0.773240274;0
0.712293217;0
0.790396032;1
0.881473735;0
0.625336053;0
0.573303567;1
0.722204826;0
0.71593837;0
0.728391254;0
0.548470758;0
0.857089626;0
0.64944619;1
0.612779756;0
0.738047921;0
0.696676478;0
0.664418645;1
0.569437522;0
0.800987872;0
0.608662437;0
0.727622863;0
0.557339061;0
0.731345834;0
0.690930893;0
0.649262428;0
0.742896877;1
0.732139244;0
0.808633701;0
0.550495924;1
0.632670049;0
0.716992572;0
0.720292746;0
0.682950549;1
0.632757224;1
0.746652279;1
0.793555429;0
0.675943419;0
0.680228337;0
0.597713145;0
0.75317769;0
0.91022263;0
0.674322566;0
0.688107602;0
0.584537181;0
0.560354159;0
0.842397984;0
0.773955031;0
0.662487254;0
0.691483524;1
0.602976966;0
0.677445243;0
0.609168772;1
0.876495549;0
0.570161059;0
0.633814044;0
0.918256401;0
0.727340406;0
0.627937358;0
0.687472618;0
0.64836066;0
0.726815762;0
0.641662951;0
0.684343434;0
0.724798141;0
0.506436993;1
0.692269624;0
0.59953005;1
0.627712014;0
0.567116513;0
0.722068671;0
0.721984512;0
0.671680121;0
0.897069577;0
0.667235394;1
0.700563212;1
0.677832258;0
0.790682944;0
0.574245729;0
0.854096934;0
0.596790904;1
0.613685259;0
0.710143374;1
0.618340412;0
0.594321583;0
0.660279605;1
0.515979588;0
0.727364981;0
0.628087034;0
0.729199983;0
0.910040497;0
0.77470178;1
0.560732278;0
0.691307381;0
0.7447315;1
0.606599968;1
0.592887357;0
0.677318122;0
0.700627883;0
0.576277174;0
0.695139931;1
0.681407427;1
0.560575321;1
0.72448294;0
0.693172806;1
0.72082102;0
0.618329955;0
0.584838833;0
0.612013034;0
0.685948454;0
0.586100546;1
0.616766613;1
0.8695416;0
0.629225371;1
0.650999084;1
0.665039901;0
0.534675615;0
0.924346091;0
0.615534959;0
0.67074177;0
0.620883241;0
0.654858095;0
0.717627531;0
0.609368759;0
0.700533624;0
0.744462789;1
0.510140699;0
0.712653358;1
0.617365992;1
0.505272776;1
0.625846383;0
0.693173389;0
0.69799482;1
0.675411809;0
0.663648233;0
0.728601625;0
0.908933091;0
0.591844396;0
0.734330003;0
0.579916469;0
0.630364151;0
0.686518463;0
0.59799911;0
0.714681737;1
0.617381802;0
0.631640555;0
0.604318836;0
0.677894266;0
0.65701753;1
0.604307064;0
0.700320974;0
0.618191301;0
0.754786931;0
0.716587937;0
0.53064451;0
0.603354143;0
0.553650442;0
0.853946916;0
0.5812031;0
0.626251597;0
0.664740531;0
0.666044457;0
0.63513895;0
0.611571003;1
0.638658057;0
0.685513176;0
0.93094045;0
0.614608475;0
0.730282495;0
0.753532969;0
0.712083715;1
0.607975834;1
0.701994016;1
0.545508802;0
0.76115284;0
0.55325931;0
0.545950281;1
0.581039665;0
0.602694475;0
0.547416438;1
0.662048396;0
0.668632537;0
0.680794871;0
0.627200925;0
0.732269711;0
0.541647439;0
0.913237382;0
0.702363946;0
0.698317541;0
0.645985227;0
0.677055103;0
0.605762149;0
0.755748099;0
0.50414161;0
0.879036911;0
0.515670896;0
0.734088207;0
0.594738061;0
0.693521419;1
0.549737958;0
0.671861833;0
0.622807132;0
0.548819624;1
0.732635613;0
0.613140093;0
0.719255333;0
0.783465672;0
0.925887651;0
0.641896517;0
0.703922145;1
0.709146974;0
0.708027285;0
0.556135056;1
0.90498239;0
0.567668867;0
0.64285559;0
0.500494604;1
0.698180511;1
0.598208168;0
0.729026039;0
0.568770556;0
0.665879996;1
0.556290179;0
0.581289867;0
0.673291519;0
0.701978718;0
0.662204452;0
0.745848437;1
0.88499037;1
0.638867758;1
0.747701223;0
0.92206314;0
0.544533349;0
0.655768703;1
0.606868113;0
0.517364032;0
0.539455009;0
0.627248281;0
0.629284388;1
0.583498617;0
0.56145693;0
0.88292698;0
0.697979349;1
0.710129645;1
0.634784648;0
0.728286347;0
0.57322076;0
0.858987641;0
0.595377368;0
0.70296007;0
0.566521744;0
0.650944807;0
0.64864051;0
0.610190294;0
0.713062439;0
0.702655242;0
0.754416348;0
0.619368976;1
0.615427165;0
0.590953014;0
0.76740487;0
0.580808926;1
0.857387179;0
0.548776353;1
0.616779914;0
0.84263733;0
0.676487954;0
0.598504156;0
0.692013237;0
0.651200612;0
0.627132342;0
0.678804589;1
0.66547455;0
0.765160795;0
0.714189116;0
0.626702726;0
0.664663229;0
0.548138381;1
0.884791765;0
0.580787974;0
0.7134633;0
0.603786523;0
0.800413012;1
0.874620327;0
0.61807445;0
0.545437947;1
0.777785532;1
0.601892879;0
0.655623921;0
0.597729111;0
0.608613841;0
0.633322658;0
0.87354064;0
0.667359395;0
0.695906083;0
0.59984283;1
0.546851022;1
0.659800754;0
0.742004791;0
0.748324296;1
0.66399223;0
0.649463346;1
0.710204632;0
0.626296053;0
0.799521808;0
0.598261487;0
0.875078967;0
0.774816083;1
0.617828406;0
0.578380073;0
0.790280038;0
0.536263111;0
0.636904329;0
0.632250976;1
0.727757456;0
0.732569479;0
0.680110513;0
0.780170969;0
0.780638628;0
0.690813154;0
0.912932984;0
0.71946699;0
0.661819052;1
0.57078356;0
0.657537539;1
0.548196399;1
0.660463928;0
0.55885655;1
0.717351709;1
0.89931608;0
0.668635886;1
0.582486613;1
0.70128137;1
0.622513427;0
0.712924106;0
0.716344259;0
0.587251979;0
0.544913459;0
0.918324873;0
0.623416515;1
0.693610442;0
0.715181917;0
0.687347759;0
0.717447559;0
0.685198569;0
0.686906553;0
0.874873244;0
0.697318323;0
0.557434036;0
0.598664996;0
0.750782306;0
0.718684457;0
0.557285727;0
0.762493769;0
0.747689562;0
0.869581652;0
0.693442129;0
0.608563071;1
0.690082657;0
0.536322071;0
0.715371454;0
0.746968077;1
0.662696015;0
0.65877457;0
0.731677821;1
0.654066013;0
0.583339145;0
0.676020545;0
0.501294617;0
0.726909929;1
0.615368036;0
0.648399746;0
0.647307054;1
0.549461313;0
0.742462057;0
0.603310148;0
0.68456558;0
0.722580216;0
0.620111688;0
0.691340068;0
0.635282016;1
0.740002388;1
0.87168159;0
0.576771413;0
0.719750112;1
0.638032948;0
0.666700221;1
0.602171609;1
0.664494199;1
0.676223527;0
0.91043545;0
0.681153688;0
0.706835473;0
0.590919442;0
0.691064451;0
0.654717379;0
0.62209805;1
0.702701803;1
0.779821036;0
0.619054366;0
0.76368305;0
0.756728733;1
0.720762312;0
0.856081423;0
0.629525272;0
0.634451018;0
0.601558878;0
0.685123164;1
0.657367317;0
0.605045417;1
0.657930146;0
0.745243728;1
0.685190883;0
0.609691434;0
0.670946942;0
0.769346122;0
0.736654193;0
0.889229117;0
0.742770204;1
0.593642885;0
0.612756299;0
0.563202062;1
0.647139074;0
0.905818807;0
0.580524851;0
0.641368051;0
0.705252264;0
0.661831667;0
0.735794624;0
0.702532459;1
0.611058507;1
0.640960227;0
0.694086246;0
0.651983762;1
0.687983084;0
0.70140372;1
0.901782298;0
0.647274911;1
0.663283371;0
0.710847435;0
0.884526189;0
0.732239937;0
0.598117905;0
0.615496104;0
0.758347533;0
0.572996701;1
0.67491981;0
0.621055652;0
0.808713887;0
0.653380757;0
0.903607542;0
0.702111486;0
0.654341383;0
0.67521525;0
0.619387036;1
0.551335352;1
0.620218572;0
0.691314121;0
0.879982819;0
0.675895194;1
0.683784787;1
0.64680774;0
0.685075728;0
0.661663782;0
0.678574355;1
0.70638847;0
0.742529868;0
0.735336874;0
0.65614534;0
0.571206178;0
0.692858142;0
0.548694837;0
0.621093584;0
0.655001326;1
0.684246131;0
0.913500518;0
0.707171399;0
0.894847323;0
0.657458988;1
0.608256988;0
0.721103106;0
0.582995816;0
0.682101688;0
0.718812661;0
0.756817824;0
0.705344685;0
0.667414393;0
0.775233478;1
0.786447255;0
0.688415981;0
0.7122714;0
0.582993993;0
0.685126393;0
0.59271155;0
0.881777662;1
0.714023302;0
0.624556682;1
0.671874651;0
0.682726458;0
0.6477306;1
0.59821064;1
0.65964022;0
0.61316649;0
0.701161832;0
0.69014507;1
0.602052247;0
0.815943271;0
0.708094956;0
0.899390174;0
0.675219361;0
0.629591419;0
0.692893231;1
0.66612113;1
0.707263948;0
0.700119373;0
0.668853436;0
0.641285727;1
0.898854221;0
0.594442973;1
0.715476503;0
0.705111292;1
0.719752222;1
0.909849443;0
0.533915421;0
0.631654675;0
0.589216086;0
0.591043357;0
0.63702508;0
0.707106385;0
0.641854498;0
0.662906568;0
0.716907552;0
0.658350606;1
0.686192845;0
0.702643151;1
0.732111147;0
0.892079003;0
0.695253176;0
0.646937012;0
0.645904532;0
0.616464579;0
0.640352109;0
0.8657283;1
0.741298456;0
0.719425502;0
0.628286179;0
0.723781769;0
0.71416985;1
0.661788595;1
0.643440556;0
0.602660068;0
0.555845776;0
0.666270186;1
0.637086481;1
0.654075177;0
0.645325008;0
0.711041214;0
0.775773726;0
0.911385269;0
0.651573003;0
0.685497818;0
0.909396614;0
0.728398985;1
0.641730381;0
0.551450604;0
0.760934875;1
0.629386553;0
0.558494936;0
0.663665322;0
0.714111971;0
0.566458981;0
0.697626057;0
0.6260135;1
0.69077779;0
0.622643812;0
0.622593615;1
0.619420796;0
0.69432941;0
0.643179972;1
0.602007105;0
0.611695548;0
0.719108727;0
0.6894116;1
0.692219396;0
0.7413627;0
0.708820854;0
0.727321468;0
0.585522357;1
0.890554248;0
0.689748923;0
0.728110346;0
0.746914941;0
0.736032079;0
0.685765345;1
0.90555495;0
0.685844509;0
0.63538148;0
0.622142579;0
0.636935172;0
0.626183309;0
0.651153004;0
0.607769675;1
0.54840976;0
0.661051487;0
0.732767335;1
0.565021014;0
0.905987985;0
0.744571553;0
0.602153971;0
0.663296008;0
0.786636631;0
0.614044232;0
0.666009228;0
0.55483078;0
0.533954435;0
0.630368509;0
0.919017351;0
0.667185375;0
0.73302877;0
0.759937876;0
0.658153623;1
0.56742491;1
0.652646013;0
0.601602634;0
0.697743758;0
0.773817179;0
0.729333357;0
0.66339275;0
0.615778484;1
0.583945711;1
0.884227909;0
0.635920162;0
0.570465858;1
0.719060345;1
0.608397531;0
0.705401897;1
0.626016255;0
0.732291048;0
0.871222993;0
0.721422115;1
0.65051383;1
0.7549482;0
0.775184737;0
0.663831743;1
0.616300752;0
0.709166668;0
0.676003995;0
0.661759964;0
0.682080338;1
0.556562755;1
0.570329779;1
0.669485181;0
0.551843623;1
0.930759498;0
0.693932071;0
0.667720146;0
0.742150739;0
0.702433043;0
0.891798688;0
0.654411265;1
0.615464732;0
0.760011031;1
0.622155456;0
0.734635294;1
0.598693672;0
0.870615138;1
0.622350324;0
0.700894543;0
0.677188536;0
0.665657098;0
0.884041993;1
0.921234809;0
0.696258858;0
0.631652289;1
0.697690042;0
0.596567008;0
0.704333371;0
0.654403897;0
0.647169247;0
0.808241923;0
0.67147251;0
0.684722726;0
0.634890998;0
0.655335629;0
0.636599077;0
0.667545975;1
0.876764608;0
0.623738912;0
0.921734101;0
0.771320641;0
0.672977304;0
0.600865563;1
0.77434977;0
0.727271708;0
0.625708627;0
0.642465618;0
0.757131536;0
0.731265519;0
0.640655618;0
0.686572388;0
0.560199896;1
0.765748569;0
0.673698241;0
0.523750044;0
0.706554324;0
0.886864183;0
0.58132463;0
0.637521185;1
0.683753496;1
0.6586877;0
0.618583126;0
0.690854712;0
0.723808944;0
0.705837317;0
0.727581115;1
0.730145877;0
0.755610691;0
0.641915899;0
0.667713329;0
0.758105518;0
0.570002225;0
0.682112221;1
0.708710757;0
0.856878898;0
0.609712166;0
0.917155428;0
0.619952705;1
0.62063898;1
0.572668271;0
0.656491663;1
0.76459167;0
0.553036937;1
0.681457399;0
0.803960357;0
0.735550592;0
0.687652492;0
0.705552465;0
0.604084849;0
0.90480468;1
0.594897634;1
0.867636172;0
0.62641652;0
0.632014089;0
0.76699251;0
0.720953688;1
0.604019767;1
0.66427368;0
0.70059339;0
0.696800548;0
0.638837926;0
0.630781224;0
0.677182743;0
0.730225585;0
0.793665126;0
0.693036253;0
0.632013085;0
0.567695651;0
0.63216646;0
0.559639312;0
0.710166882;0
0.866122465;0
0.536877818;0
0.934198269;0
0.626028063;0
0.552677975;1
0.712307326;0
0.67472533;0
0.723089899;1
0.68392042;0
0.662089327;1
0.689723319;1
0.707248898;0
0.671711785;0
0.670107446;0
0.717142149;0
0.639825728;0
0.684668133;0
0.729677894;0
0.744122406;0
0.616787238;0
0.68421219;1
0.657789264;0
0.729988423;0
0.729723282;1
0.709952657;0
0.554772584;1
0.699101524;1
0.775410632;0
0.692093104;0
0.766542722;1
0.788029582;0
0.684082974;0
0.600337285;0
0.637444282;1
0.636933599;0
0.617208388;0
0.55604919;0
0.696819387;0
0.690030036;1
0.548291386;0
0.611606339;1
0.928159017;0
0.555675444;0
0.896288914;0
0.721676037;0
0.748586153;0
0.639994654;1
0.656064756;0
0.7228202;0
0.664492036;0
0.66675332;1
0.688421438;0
0.666349202;0
0.72654257;0
0.548026577;0
0.686440785;1
0.688739553;0
0.600546588;0
0.672603916;0
0.650299989;1
0.510107493;0
0.915252007;0
0.638408975;0
0.851356499;0
0.535869856;0
0.678984924;0
0.760483259;0
0.695729563;1
0.63085158;0
0.77049151;0
0.703442363;0
0.717877146;0
0.763218909;0
0.862696524;0
0.690295963;0
0.774162106;0
0.545607613;0
0.63126587;0
0.705118245;0
0.63297766;0
0.590323291;0
0.894946351;0
0.684584881;0
0.68071243;1
0.596449228;1
0.670689091;1
0.686362561;0
0.723316022;1
0.625333165;0
0.707597758;0
0.764634632;0
0.507341849;0
0.606440627;1
0.659897985;0
0.586269462;1
0.773069439;0
0.718547116;0
0.57553094;0
0.661602575;1
0.671799968;1
0.582692459;0
0.688652093;0
0.918904114;0
0.727030649;0
0.709751575;0
0.504910622;0
0.70443394;0
0.680649319;0
0.628263739;1
0.68734105;0
0.895126848;0
0.632025132;0
0.902674957;0
0.571496597;0
0.62819879;1
0.669234776;0
0.743865549;1
0.675672144;1
0.680265407;0
0.615592049;0
0.643558125;1
0.696177096;0
0.709640089;1
0.60408099;0
0.662714658;0
0.700420305;0
0.71312333;0
0.624359533;0
0.865847864;0
0.682183346;1
0.913060621;0
0.6000156;1
0.691969243;0
0.65100406;0
0.765260448;0
0.545529651;1
0.618969674;0
0.709699772;0
0.883342296;0
0.595081959;0
0.909345896;0
0.628638504;0
0.627528063;0
0.76893703;0
0.606026925;1
0.62088048;0
0.804279003;0
0.65772817;1
0.676099385;0
0.731548954;0
0.673068393;0
0.690323073;0
0.569851806;1
0.661290509;0
0.662068466;0
0.667591274;1
0.549152956;0
0.845553976;0
0.622814145;1
0.901802221;0
0.561422368;0
0.620654394;1
0.688988135;1
0.640906797;0
0.734379449;0
0.732731956;0
0.608995872;1
0.50911628;0
0.715070384;1
0.725180453;1
0.741072134;0
0.775155386;0
0.580458635;0
0.560903285;0
0.696299076;0
0.89422756;0
0.544773813;1
0.888694399;0
0.587146619;1
0.612521087;1
0.674481606;0
0.559643074;0
0.645324124;0
0.735417715;1
0.66618585;1
0.610652355;1
0.694735131;0
0.537098807;0
0.750695822;0
0.71275592;0
0.546940488;0
0.674975588;0
0.647814607;0
0.838594344;0
0.63044923;0
0.922856104;0
0.532708587;0
0.583176957;0
0.663298592;0
0.68285342;0
0.771326019;0
0.606484295;0
0.555517445;1
0.782188567;0
0.723751781;0
0.728743554;0
0.822577114;1
0.677899137;0
0.680036972;0
