P(fav);avg;Y
0.632216701;2255.78;0
0.756691996;2215.55;0
0.536259274;2142.46;0
0.72555923;2073.59;0
0.531816151;2064.62;0
0.621161832;2157.46;1
0.717019036;2141.87;0
0.572323202;2204.46;0
0.603224025;2388.55;0
0.735487673;2266.4;0
0.689299235;2100.81;0
0.663589619;2215.1;0
0.662724668;2040.27;0
0.666679175;2141.99;1
0.543858296;2031.78;0
0.849714696;2210.4;0
0.735090718;2136.47;0
0.555345526;2214.55;0
0.585058719;2167.72;0
0.515137653;2223.87;0
0.612080385;2145.81;0
0.561825081;2126;0
0.797705307;2180.43;0
0.662586554;2125.64;0
0.73679899;2151.55;1
0.663376936;2202.5;0
0.6733163;2097.7;1
0.569148056;2032.66;0
0.771480892;2251.35;0
0.558184513;2257.75;0
0.579894361;2120.23;1
0.708746157;2050.96;1
0.565234695;2110.21;1
0.556706918;2196.74;0
0.546999822;2214.51;0
0.685388383;2031.96;0
0.739806968;2254.75;0
0.78106576;2185.93;0
0.646095573;2154.38;0
0.72657011;2125.61;1
0.668717057;2078.69;0
0.580130317;2061.84;0
0.534865696;2255.22;0
0.646762569;2360.79;0
0.74468013;2152.01;0
0.561245876;2173.16;1
0.631769599;2129.19;0
0.543905055;2120.83;0
0.60704909;2192.91;0
0.691748666;2041.85;1
0.764105427;2236.09;0
0.778759157;2185.11;0
0.719946752;2123.3;0
0.562977317;2306.89;0
0.653721449;2137.62;1
0.525974057;2076.95;0
0.676651103;2078.9;0
0.815687604;2190.55;0
0.624916656;2144.79;0
0.515265977;2262.48;0
0.654371553;2095.1;0
0.609805971;2200.46;1
0.672539096;2075.28;0
0.574906873;2184.55;0
0.715350505;2304.78;1
0.71665412;2230.8;0
0.524163962;2312.98;0
0.608031721;2131.67;0
0.695800942;2100.95;0
0.526164585;2086.64;0
0.63082402;2007.33;1
0.599081649;2056.42;0
0.821312001;2147.29;0
0.6316732;2239.81;0
0.784454314;2168.42;1
0.670242522;2157.47;0
0.556404727;2177.95;0
0.736967496;2086.97;0
0.680662968;2154.5;0
0.633636301;2076.96;1
0.518255727;2151.32;1
0.642298986;2161.03;1
0.654235304;1982.05;0
0.632825225;2166.97;1
0.718212633;2008.28;0
0.717284435;2331.66;1
0.562497748;2237.05;1
0.700540863;2141.42;0
0.711398141;2269.15;0
0.647903386;2203.73;0
0.538742174;2176.41;0
0.657675792;2077.63;0
0.505329105;2226.77;1
0.558110504;2223.8;0
0.629416474;2040.37;0
0.527009428;2094.05;1
0.716697528;2204.16;0
0.554707161;2081.29;1
0.67262834;2134.41;0
0.633520664;2082.22;0
0.769423983;2136.91;0
0.501112535;2265.12;0
0.689095357;2240.18;0
0.522772175;2062.73;0
0.745152482;2275.15;0
0.648767655;2219.96;0
0.685891075;2036.66;0
0.503734866;2193.89;0
0.588058068;2243.78;1
0.709995564;2064.94;1
0.737733041;2020.03;1
0.587961435;2227.52;0
0.676023609;2248.22;0
0.723043815;2173.94;0
0.757458212;2178;1
0.503817598;2094.43;0
0.680891785;2125.08;0
0.516970867;2072.71;0
0.744425795;2173.35;0
0.571603431;2183.25;0
0.709155033;2326.71;1
0.623711471;2168.28;0
0.698618485;2050.5;1
0.545758424;2207.8;1
0.526292332;2166.67;0
0.612861604;2188.77;0
0.679054585;2131.69;1
0.764643832;2224.43;0
0.72259181;2190.99;0
0.734492391;2172.2;0
0.654772655;2207.87;0
0.728276038;2128.75;0
0.533802796;2239.93;1
0.553855854;2087.08;0
0.74719462;2288.83;0
0.616388722;2092.23;0
0.728010545;2045.52;0
0.544903134;2165.57;1
0.53486578;2272.56;0
0.556427173;2211.89;0
0.528169677;2186.4;0
0.625115219;2102.26;1
0.622459331;2100;0
0.623346155;2100.76;0
0.622461415;2100;0
0.623348232;2100.76;0
0.622463499;2100;0
0.623350309;2100.76;0
0.624234213;2101.51;0
0.624821971;2102.01;0
0.697719579;2143.29;0
0.753053055;2105.09;1
0.585056993;2057.51;0
0.629767859;2027.26;0
0.632162085;2259.2;0
0.728218281;2202.12;0
0.63683068;2040.15;0
0.628002714;2033.04;0
0.63191116;2216.2;0
0.578193379;2155.32;0
0.621813026;2070.14;0
0.634229557;2058.43;1
0.552997677;2142.24;0
0.586742544;2025.34;0
0.606726998;2023.42;1
0.679544244;2051.9;0
0.511070171;2109.54;0
0.733768876;2216.93;0
0.592116812;2221.85;0
0.769088893;2146.16;0
0.656279917;2076.84;0
0.610883928;2077.45;0
0.686109937;2114.39;0
0.626416837;2028.92;0
0.580854698;2082.92;0
0.71380143;2110.74;0
0.63604225;2047.26;1
0.7201658;2133.64;0
0.67739082;2174.11;0
0.587978489;2056.14;1
0.637176928;2123.24;1
0.66013396;2063.05;1
0.625333906;2050.82;0
0.632826449;2068.46;0
0.508002647;2183.34;0
0.593529012;2158.51;0
0.70047281;2061.88;1
0.741031168;2210.38;1
0.665929694;2050.16;0
0.642989297;2027.08;0
0.587276565;2206.17;1
0.666498817;2069.31;0
0.521664058;2077;0
0.605667306;2105.07;1
0.66215823;1980.76;0
0.565692952;2080.13;0
0.774510202;2224.53;1
0.756354269;2186.98;1
0.600294316;2068.44;0
0.604536308;2080.62;0
0.657434115;2144.97;1
0.604086949;2070.24;1
0.504627968;2147.59;0
0.683024791;2033.27;0
0.567986417;2077.47;1
0.709524534;1997.6;0
0.730930269;2242.12;0
0.670578756;2139.19;0
0.647370027;2043.74;0
0.60471143;2151.77;0
0.651567769;2063.79;1
0.595052446;2128.05;0
0.679882166;2065.87;1
0.525098902;2216.6;0
0.515454938;2000.35;1
0.660046788;2083.74;0
0.71212949;2233.95;1
0.671706564;1943.95;0
0.512800708;2166.75;1
0.677899238;2149.87;0
0.512841681;2119.2;1
0.563924228;2053.67;0
0.633739387;2093.7;0
0.578042157;2073.28;1
0.694631852;1987.79;0
0.77590546;2182.84;1
0.698472307;2246.75;0
0.552818458;2261.65;1
0.501229293;2137.68;0
0.50228354;2228.17;1
0.646176347;2100.48;0
0.53328411;1972.9;0
0.657143523;2071.35;0
0.625748205;2061.38;0
0.553412549;1925.17;0
0.686492921;2092.38;0
0.734479879;2204.31;0
0.696292981;2028.03;1
0.55996167;2094.88;1
0.656701448;2222.69;1
0.542830229;2067.31;0
0.51465407;2023.87;0
0.625890133;2019.76;0
0.540532025;2127.46;0
0.572137751;2116.95;0
0.817976999;2102.86;0
0.634154016;2135.9;0
0.635827006;2071.07;0
0.611472365;2122.34;0
0.638543596;2138.16;1
0.596464647;2102.62;0
0.637855373;2070.47;0
0.60853515;2081.91;0
0.613231356;2092.18;0
0.590713275;2111.97;0
0.776773269;2134.02;0
0.735548617;2082.35;0
0.66479654;2010.86;0
0.665224322;2119.53;0
0.50649652;2221.54;0
0.594866163;1981.3;1
0.507807444;2234.36;1
0.593207074;2091.39;0
0.528708078;1965.2;0
0.505205612;2154.84;0
0.609605744;2317.24;0
0.715450966;2125.2;0
0.79932768;2101.42;0
0.707318557;2111.84;0
0.577434759;2011.15;1
0.61334863;2079.51;1
0.65910032;2037.63;0
0.529909606;2000.76;0
0.626670184;2165.89;1
0.703213532;2079.09;0
0.703418527;2287.84;1
0.523279472;2180.77;0
0.622275869;1981.42;1
0.589483211;2121.53;0
0.529987077;2081.7;0
0.556576504;2012.98;0
0.571068669;2184.36;0
0.586953112;1948.3;0
0.517423843;2125.65;0
0.787275488;2137.17;0
0.575728573;2075.52;0
0.634821647;1972.65;0
0.689266522;2065.8;0
0.623472624;2152.68;0
0.585072855;2148.2;0
0.520847768;2221.67;1
0.5945694;2246.41;1
0.628254457;2037.6;0
0.622970037;2004.12;1
0.804599654;2137.15;0
0.721690964;2312.31;0
0.689446504;2214.32;1
0.629300884;2344.09;0
0.744804359;2224.65;1
0.607729295;1970.32;1
0.604903189;2045.99;1
0.676790519;2032.52;0
0.6101418;2020.55;0
0.663977993;1947.13;1
0.541098687;2008.06;0
0.676355329;2022.39;0
0.52242319;2161.29;1
0.526521291;2283.29;0
0.715665476;2114.73;0
0.67131946;2005.07;0
0.569167891;2175.2;0
0.56906651;1984.07;0
0.621734421;2142.45;0
0.631519318;2113.73;1
0.7905302;2139.56;1
0.828742252;2183.4;0
0.712743098;2178.45;1
0.785781804;2200.26;1
0.658058318;2323.68;0
0.515242353;2023.58;1
0.537644515;2133.69;1
0.55136562;2078.05;0
0.588667396;2027.51;0
0.624652593;1966.63;1
0.81729961;2185.22;0
0.703109644;2173.43;1
0.625690247;2092.22;1
0.658092102;2087.17;0
0.795205903;2149.74;1
0.780232125;2049.83;0
0.65052746;2156.52;0
0.586993037;2063.34;0
0.632375497;1957.49;0
0.734722397;2211.74;0
0.655793634;2018.52;0
0.596991646;2066.52;0
0.603703042;2147.69;0
0.564345042;2009.19;0
0.60308809;2116.82;0
0.619485249;2260.21;0
0.543253466;2173.14;0
0.513323541;2110.33;1
0.716238969;2019.23;0
0.69336231;2388.09;0
0.730824378;2146.99;0
0.769586809;2003.34;1
0.712101704;2178.09;0
0.740434761;2107.23;0
0.625376118;1949.09;1
0.615327617;2035.61;0
0.591200936;1996.52;1
0.757664531;2192.19;0
0.784766774;2270.05;0
0.603480947;2115.54;0
0.622321711;2133.93;0
0.573915754;2118.97;1
0.672822007;2065.04;0
0.621536331;2106.64;0
0.667348267;2072.36;1
0.678569659;2087.03;0
0.704211364;2110.22;1
0.702854023;2306.43;0
0.515650057;2243.34;0
0.519686332;2149.71;0
0.597048574;2246.52;0
0.541529736;1938.03;1
0.55715771;2088.32;0
0.630693723;1953.15;0
0.671594463;2012.18;0
0.700319447;2298.74;0
0.746960428;2176.49;0
0.693871264;2147.39;0
0.565653357;2184.43;0
0.539010308;2099.2;0
0.546341515;2249.84;0
0.655340344;1970.15;0
0.559267279;1933.38;0
0.597019147;1968.34;1
0.802906913;2231.8;0
0.606131681;2225.33;1
0.603760169;1932.02;0
0.59432979;2066.88;0
0.703527453;1917.63;1
0.633471512;2017.13;1
0.515895779;2181.51;0
0.784318093;2183.61;0
0.685024409;2377.47;1
0.688080618;2062.76;0
0.509443187;2032.28;1
0.720968783;1944.39;0
0.603003995;1992.6;0
0.608130047;2030.91;0
0.641353868;2215.43;0
0.688856834;2296.61;1
0.76208409;2289.34;0
0.810482157;2130.07;0
0.724542814;2143.96;0
0.634537977;1983.9;1
0.618605077;2027.42;0
0.674115705;2074.97;0
0.509514114;2084.06;1
0.538634242;1977.27;0
0.65870888;2184.93;0
0.832392084;2220.7;0
0.763535751;2005.81;0
0.768382199;2067.25;0
0.646113097;2161.41;0
0.649463503;2071.39;0
0.601325836;2155.13;0
0.637906286;2003.27;1
0.745539331;2247.91;0
0.787515786;2280.41;0
0.592318117;2353.21;0
0.680028649;2170.7;1
0.658235945;1950.54;0
0.667757976;1993.98;0
0.563184703;2167.23;0
0.546009129;1956.37;0
0.564502012;1983.38;0
0.707620441;2382.51;1
0.640071946;2125.11;0
0.544109363;2039.56;1
0.543547058;2076.66;0
0.685127626;1949.14;1
0.698589908;2180.91;0
0.675863239;2019.94;0
0.741684057;2200.02;0
0.78926188;2299.4;0
0.751857913;2034.55;0
0.741499957;2073.35;0
0.672662167;2039.22;0
0.720295804;1965;1
0.605374606;2189.04;0
0.642626519;2123.35;0
0.627653833;1959.04;0
0.640362825;2148.34;0
0.614259323;2060.77;0
0.640383167;2084.45;0
0.585452756;2136.24;0
0.606216247;2115.57;0
0.627755368;2097.57;0
0.558277656;2105.9;0
0.603654636;2107.1;0
0.647873672;2066.41;0
0.640152721;2112.08;1
0.704506052;2113.54;1
0.627794473;2103.12;0
0.572583483;2064.59;1
0.668060619;2096.66;0
0.590092245;2087.87;0
0.569891564;2082.92;0
0.55025;2133.81;0
0.607898631;2099.64;0
0.644585771;2102.33;1
0.683522139;2163.19;1
0.673595302;2076.64;0
0.699562082;2170.88;0
0.636174526;2147.82;0
0.579564803;2134.99;0
0.643022926;2060.83;0
0.585501285;2128.68;0
0.644171705;2040.36;0
0.539083996;2122.13;0
0.623085432;2111.7;0
0.527160288;2074.55;0
0.728104506;2102.51;0
0.627232475;2037.77;1
0.544144604;2145.86;0
0.582260121;2104.39;0
0.642084152;2070.96;0
0.661106313;2052.99;0
0.681733573;2085.6;0
0.649722468;2205.47;0
0.662713286;2146.1;0
0.70197078;2108.45;0
0.711119491;2167.26;0
0.643505283;2134.09;1
0.52386688;2160.15;0
0.628119523;2049.65;1
0.650855315;2165.39;0
0.646313878;1980.03;0
0.560556157;2018.85;0
0.574768686;2151.36;0
0.503075901;2118.73;1
0.637457622;2043.15;0
0.540940413;2149.42;0
0.672629903;2072.96;1
0.581271961;2108.82;0
0.640835557;2278.43;0
0.738880369;2255.34;0
0.563683038;2277.29;0
0.734014407;2075.13;0
0.562552497;2290.06;0
0.59713169;2124.37;0
0.57175634;2090.35;0
0.5366647;2017.25;0
0.506421791;2041.6;0
0.618431255;2062.25;0
0.847246688;2158.69;0
0.703299352;2051.24;0
0.813235241;2219.86;0
0.523945518;2074.05;0
0.568404551;2081.5;0
0.668513784;2131.7;0
0.543380963;2248.89;1
0.550989885;2163.72;1
0.626716542;1920.37;1
0.587242464;2438.58;0
0.7413246;2175.44;1
0.579455139;1988.58;0
0.817500835;2220.9;0
0.578071844;2258.67;0
0.590891015;2191.25;1
0.701398052;2004.75;0
0.629873951;2218.32;0
0.561533954;2135.83;1
0.752540216;2276.03;0
0.64481222;2109.8;1
0.627250935;2107.21;1
0.561840113;2059.7;1
0.525394838;2000.95;0
0.540879647;2243.88;0
0.615735534;2131.56;0
0.672108564;2122.64;0
0.722824767;2173.9;1
0.809028536;2210.76;1
0.763833386;2099.88;0
0.669436262;1985.42;0
0.656366396;2444.95;0
0.599011928;2102.91;0
0.517964045;2249.12;0
0.7148183;2019.12;0
0.550688331;2176.46;1
0.841174871;2241.99;0
0.545617062;2021.6;1
0.724863924;2317.55;1
0.740884596;2285.34;0
0.702216647;2062.16;0
0.587424503;2001.47;0
0.650882797;2201.63;0
0.640567397;2108.28;0
0.575200666;2051.9;0
0.78228532;2117.61;1
0.721416754;2047.41;1
0.510699445;2266.09;0
0.609525907;2081.87;1
0.688637913;2191.41;1
0.570410626;2431.19;0
0.546923252;2047.68;0
0.561061854;2014.56;0
0.554502443;2271.51;0
0.547631763;2067.42;0
0.623256557;1975.12;0
0.526766929;2390.07;0
0.650226139;2111.26;0
0.622339643;2140.01;1
0.588978707;2235.69;1
0.736438688;2086.14;0
0.770292708;2213.73;0
0.769113757;2329.35;0
0.689653022;2021.8;1
0.708892604;2007.81;1
0.738730119;2094.23;0
0.674059944;2386.07;0
0.554523316;1991.17;1
0.817080007;2311.92;1
0.57354362;2089.58;1
0.693214986;2120.29;0
0.529389375;2147.31;0
0.548610124;2088.75;0
0.805660536;2261.67;0
0.519675093;2042.57;0
0.578103799;2210.39;1
0.569470967;2003.06;0
0.713157538;2122.59;0
0.835404104;2191.4;0
0.872499874;2213.11;0
0.841379871;2151.07;0
0.63858724;2046.27;0
0.694451629;1975.01;1
0.62774119;2271.67;1
0.631397954;2166.91;0
0.501050786;2264.61;0
0.603686102;2190.35;1
0.598629398;2091.46;0
0.741515911;2165.69;0
0.613525012;1995.27;1
0.688542884;2007.13;0
0.599625948;2123.52;1
0.781219737;2218.71;0
0.680195297;2180.86;0
0.647063756;2175.77;1
0.663279878;2005.27;1
0.523826902;2358.82;1
0.691624953;2324.74;0
0.854536338;2197.57;0
0.533999313;2242.36;0
0.57043933;2155.74;0
0.651145464;2098.02;0
0.72535603;2025.42;0
0.52382484;2033.45;0
0.558053588;2187.84;0
0.596676212;2036.9;0
0.788267643;2239.54;0
0.658562464;2280.79;0
0.549440783;2147.3;0
0.70776012;2134.05;0
0.532403893;2140.67;0
0.63261435;2161.65;0
0.710792266;2084.49;0
0.790347439;2328.12;0
0.687455211;1940.87;1
0.615762678;2034.79;1
0.569977678;2310.34;0
0.851847873;2204.2;0
0.521905731;2121.36;0
0.670483787;2023.39;0
0.736506503;2118.8;0
0.749684737;2267.7;0
0.698791991;2235.09;1
0.702220824;2019.09;0
0.583108361;2026.98;1
0.701206951;2015.84;0
0.538388274;2340.99;1
0.753276365;2294.23;1
0.520937208;2068.81;0
0.581165324;2212.06;1
0.776415995;2045.53;1
0.643031889;2010.21;0
0.848103037;2223.68;0
0.601463752;2186.03;0
0.827725625;2277.75;0
0.618840037;2186.8;0
0.549555873;2071.38;0
0.72407286;2143.97;1
0.602838464;2191.22;1
0.654669419;2138.58;0
0.546931401;2165.14;1
0.539724773;1988.27;1
0.860430842;2171.86;0
0.613226;1975.1;0
0.690694406;2138.8;0
0.759380704;2378.25;0
0.629547418;2038;0
0.510321952;2344.47;1
0.653767666;2060.34;1
0.522212176;2133.7;0
0.650804662;2047.3;1
0.798582369;2102;0
0.836780069;2182.19;0
0.612545416;1978.93;1
0.56435332;2174.62;0
0.683672903;2246.52;0
0.627637291;2461.11;0
0.674797039;2206.73;1
0.891241347;2201.3;0
0.653095844;2062.98;0
0.654879993;2017.53;1
0.589138146;2218.44;1
0.587042424;2032.65;0
0.697747365;2475.39;0
0.541717006;2016.07;1
0.56636379;2134.37;0
0.723511248;2302.52;0
0.758957622;2122.36;0
0.652016257;2407.45;0
0.694065567;2063.07;0
0.520971742;2138.23;0
0.581267053;2061.76;0
0.610273842;2039.61;1
0.599196471;2010.89;1
0.658857611;2017.45;0
0.510246228;2401.3;1
0.557156523;2375.41;0
0.807563259;2106.44;0
0.590755162;2170.28;0
0.56723836;2004.13;0
0.686493933;2029.32;0
0.707689588;1994.49;0
0.526761883;2373.56;0
0.80849741;2226.07;0
0.568816453;2081.24;0
0.638399424;2275.41;0
0.564017733;2314.94;1
0.772804076;2128.75;0
0.596450683;2097.43;1
0.612497502;2202.78;0
0.526622634;2244.09;0
0.824831186;2283.58;0
0.812303421;2239.05;0
0.558445296;2108.06;0
0.790138472;2383.67;0
0.75506669;2088.15;0
0.689575501;1959.45;0
0.584175029;1964.09;0
0.616082357;2191.45;0
0.721691093;2011;0
0.675898807;2267.05;0
0.693208696;2190.32;0
0.779270913;2091.54;0
0.566511549;2125.35;0
0.733991166;2168.39;1
0.845746217;2195.6;0
0.659691648;2248.19;0
0.668531812;2098.66;0
0.831813577;2125.84;0
0.761830777;2285.39;0
0.660810202;2053.4;0
0.613786091;2189.99;0
0.674637263;2148.35;0
0.557447125;2281.73;0
0.654351423;2106.79;1
0.590643417;1898.55;0
0.559486847;2135.7;0
0.619570126;2188.28;0
0.717652487;2126.11;0
0.510783841;2177.83;1
0.538082885;2153.53;1
0.828883676;2340.01;0
0.840858631;2138.72;0
0.636916718;2188.71;0
0.640006057;2233.62;1
0.62267912;1978.3;0
0.63630153;1967.12;0
0.831377096;2245.92;0
0.673094316;1944.27;0
0.550196616;2149.09;0
0.838123963;2233.81;0
0.773567227;2137.13;1
0.593966464;2255.99;1
0.608031992;1908.98;0
0.779258037;2114.37;0
0.578272706;2186.66;0
0.721652867;2450.23;0
0.601307161;2112.77;0
0.788354513;2218.53;0
0.789399365;2128.31;0
0.797748084;2024.68;0
0.698891586;2260.18;0
0.628468235;2039.97;0
0.502667522;2158.18;1
0.516398799;2023.93;0
0.752473557;2398.68;0
0.54297621;1986.51;0
0.502557786;2288.34;1
0.567031334;2119.28;0
0.727613597;2001.52;0
0.531402725;1994.23;1
0.661558536;2536.1;0
0.730620584;2022.77;0
0.788847574;2143.17;1
0.534677231;2094.47;0
0.522597735;2267.1;1
0.807107063;2211.98;0
0.607708081;2048.31;0
0.62226199;2059.85;1
0.633199805;1944.61;1
0.512170265;2316.37;0
0.702066178;2222.4;0
0.761181974;2223.84;1
0.661474867;1914.19;0
0.891396226;2238.09;0
0.629537632;2299.53;1
0.644878765;2265.7;1
0.602263328;2138.68;0
0.564857533;2371.49;0
0.719934536;2008.33;0
0.719906561;2002.71;0
0.566522454;2088.96;0
0.799597742;2193.86;0
0.684958305;2072.49;1
0.542753757;2178.63;0
0.754915932;2037.94;1
0.520063648;2413.79;0
0.723023004;2189.68;0
0.548551897;1992.37;0
0.631449251;2056.02;1
0.661745535;2000.9;0
0.784787541;2408.97;0
0.852836319;2288.92;0
0.612268928;2144.66;0
0.677672407;1940.35;1
0.715180533;2217.72;0
0.660505306;2305.93;1
0.700162294;1944.83;1
0.774431228;2097.81;0
0.641150055;2338.04;0
0.520215851;2177.28;1
0.547413715;1952.91;0
0.633241628;2287.38;0
0.769865515;2037.14;0
0.510876487;2181.06;0
0.67755468;2066.39;0
0.551353428;2467.52;0
0.604980535;2055.09;0
0.811848626;2084.88;0
0.889000875;2270.23;0
0.571205356;2085.07;0
0.527465959;2061.28;0
0.752633058;2184.22;0
0.762028276;2221.41;0
0.859701046;2348.95;0
0.634233296;2137.83;1
0.618851084;2377.7;0
0.678559684;2174.92;0
0.680799295;2140.81;0
0.718915242;2045.6;0
0.723682012;1982.93;1
0.529877651;2073.3;1
0.657989196;2148.53;0
0.560136544;2067.85;0
0.59881957;2089;0
0.775457218;2271.26;0
0.767508341;2246.17;0
0.692436034;1997.86;0
0.519419561;2326.78;0
0.533549587;2284.34;0
0.575629607;2040.89;0
0.596324919;2127.52;0
0.568706751;2145.42;0
0.631007908;1929.56;0
0.619542216;2260.91;0
0.501788469;2052;0
0.736759112;2349.79;0
0.787629529;2145.93;0
0.543332834;2271.05;0
0.776052022;2053.61;0
0.682647695;2086.1;0
0.579787665;2090.94;0
0.567273188;1996.32;1
0.544967437;2008.12;0
0.615350575;2087.39;0
0.758158661;2342.84;0
0.849327343;2184;0
0.701805701;2225.4;0
0.610616004;2076.77;0
0.621438413;2259.14;0
0.528753145;2040.28;0
0.685864923;2168.61;0
0.517575309;2220.63;0
0.503521604;2105.72;0
0.704045159;2029.18;0
0.826716454;2297.94;1
0.699890091;1975.42;0
0.618342219;2097.6;1
0.700112864;2107.89;1
0.604513024;2425.81;0
0.653919685;2084.57;0
0.526185987;2070.78;1
0.570601536;1953.62;0
0.587648619;2229.85;1
0.787113649;2193.95;0
0.586976753;2079.71;0
0.813961974;2186.22;0
0.70547302;2013.41;0
0.6804301;2122.57;1
0.555813539;2082.21;0
0.536575133;2328;0
0.556504269;2253.33;0
0.535723598;2113.98;1
0.515848019;2050.67;0
0.777871618;2192.25;0
0.760168729;2147.09;0
0.536176581;2211.71;0
0.57293517;2031.6;1
0.892053264;2270.05;0
0.639046184;2386.5;1
0.888941213;2282.33;0
0.618568413;2114.52;1
0.632422968;2283.68;1
0.641434977;2065.85;0
0.564664921;2059.14;0
0.785588669;2418.85;0
0.838673289;2204.33;0
0.70904017;2174.73;1
0.77928813;2160.82;0
0.641732011;2094.66;0
0.58311377;2160.88;0
0.657675246;2345.38;0
0.679554447;2089.76;0
0.534956781;2158.21;0
0.869102972;2259.03;0
0.776291187;2249.2;0
0.50580767;2465.61;0
0.695865596;2066.44;0
0.667956125;2061.13;0
0.602785068;2171.62;1
0.72537714;2059.44;1
0.503368582;2114.11;0
0.533034112;2204.52;1
0.733499088;2182.2;1
0.61484299;2021.81;1
0.5965314;2189.05;0
0.603266447;2080.43;0
0.547571376;2197.42;1
0.786153269;2150.83;1
0.691768572;2127.98;0
0.51126898;2452.71;1
0.85080517;2345.67;0
0.715299053;2178.52;0
0.57745342;2054.16;1
0.55916347;2392.58;1
0.581235135;2355.85;0
0.645877406;2102.91;1
